,datetime,open,high,low,close,count_buy,count_sell,size,delta,position,side
155463,2022-05-23 19:11:03,29622.0,29622.5,29622.0,29622.5,6,10,6.305,-4,0.0,0
155464,2022-05-23 19:11:04,29622.5,29622.5,29622.0,29622.5,28,7,10.755,21,0.0,0
155465,2022-05-23 19:11:05,29622.5,29627.0,29622.0,29627.0,8,5,1.348,3,0.0,0
155466,2022-05-23 19:11:06,29626.5,29632.5,29626.5,29632.5,19,2,2.659,17,0.0,0
155467,2022-05-23 19:11:07,29632.5,29643.5,29632.5,29643.0,20,3,7.717,17,0.0,0
155468,2022-05-23 19:11:08,29643.5,29643.5,29643.0,29643.5,6,2,2.218,4,0.0,0
155469,2022-05-23 19:11:09,29643.0,29643.5,29643.0,29643.5,9,3,15.592,6,0.0,0
155470,2022-05-23 19:11:10,29643.0,29643.0,29637.0,29637.0,2,7,2.537,-5,0.0,0
155471,2022-05-23 19:11:11,29637.5,29637.5,29637.0,29637.0,34,3,29.289,31,0.0,0
155472,2022-05-23 19:11:12,29637.0,29637.0,29637.0,29637.0,0,3,0.119,-3,0.0,0
155473,2022-05-23 19:11:13,29637.0,29637.5,29637.0,29637.5,6,2,0.845,4,0.0,0
155474,2022-05-23 19:11:14,29637.5,29637.5,29637.0,29637.0,8,2,4.453,6,0.0,0
155475,2022-05-23 19:11:15,29637.5,29637.5,29637.0,29637.0,8,2,2.134,6,0.0,0
155476,2022-05-23 19:11:16,29637.0,29637.5,29637.0,29637.5,7,3,3.893,4,0.0,0
155477,2022-05-23 19:11:17,29637.5,29643.0,29637.0,29643.0,11,1,1.924,10,0.0,0
155478,2022-05-23 19:11:18,29643.0,29643.0,29642.5,29642.5,4,2,0.267,2,0.0,0
155479,2022-05-23 19:11:19,29643.0,29655.5,29643.0,29655.5,26,1,4.742,25,0.0,0
155480,2022-05-23 19:11:20,29655.5,29660.0,29655.5,29659.5,16,3,7.406000000000001,13,0.0,0
155481,2022-05-23 19:11:21,29660.0,29660.0,29659.5,29660.0,4,13,8.249,-9,0.0,0
155482,2022-05-23 19:11:22,29660.0,29660.0,29659.5,29659.5,8,7,4.787,1,0.0,0
155483,2022-05-23 19:11:23,29659.5,29660.0,29659.5,29660.0,1,3,3.136,-2,0.0,0
155484,2022-05-23 19:11:24,29660.0,29660.0,29659.5,29659.5,2,3,0.637,-1,0.0,0
155485,2022-05-23 19:11:25,29660.0,29660.0,29660.0,29660.0,3,0,0.131,3,0.0,0
155486,2022-05-23 19:11:26,29660.0,29668.5,29660.0,29668.5,18,3,2.436,15,0.0,0
155487,2022-05-23 19:11:27,29668.0,29668.0,29660.5,29661.0,9,2,2.549,7,0.0,0
155488,2022-05-23 19:11:28,29661.0,29661.0,29660.5,29660.5,3,1,0.4879999999999999,2,0.0,0
155489,2022-05-23 19:11:29,29660.5,29661.0,29660.5,29660.5,1,2,0.121,-1,0.0,0
155490,2022-05-23 19:11:30,29660.5,29660.5,29660.5,29660.5,0,1,0.031,-1,0.0,0
155491,2022-05-23 19:11:31,29661.0,29661.0,29660.5,29661.0,3,2,0.063,1,0.0,0
155492,2022-05-23 19:11:32,29661.0,29661.0,29661.0,29661.0,3,0,0.504,3,0.0,0
155493,2022-05-23 19:11:33,29660.5,29661.0,29660.5,29661.0,1,1,0.501,0,0.0,0
155494,2022-05-23 19:11:34,29660.5,29661.0,29660.5,29661.0,1,2,0.441,-1,0.0,0
155495,2022-05-23 19:11:35,29664.0,29664.0,29664.0,29664.0,3,0,0.485,3,0.0,0
155496,2022-05-23 19:11:36,29664.0,29664.0,29663.5,29664.0,4,2,0.2499999999999999,2,0.0,0
155497,2022-05-23 19:11:37,29664.0,29664.0,29664.0,29664.0,4,0,1.179,4,0.0,0
155498,2022-05-23 19:11:38,29664.0,29664.0,29663.5,29664.0,2,2,0.151,0,0.0,0
155499,2022-05-23 19:11:39,29663.5,29664.0,29663.5,29664.0,2,2,0.525,0,0.0,0
155500,2022-05-23 19:11:40,29664.0,29664.0,29664.0,29664.0,1,0,0.002,1,0.0,0
155501,2022-05-23 19:11:41,29663.5,29664.0,29663.5,29664.0,2,2,1.803,0,0.0,0
155502,2022-05-23 19:11:42,29664.0,29664.0,29663.5,29663.5,3,1,0.775,2,0.0,0
155503,2022-05-23 19:11:43,29664.0,29664.0,29663.5,29663.5,8,5,2.356,3,0.0,0
155504,2022-05-23 19:11:44,29664.0,29664.0,29663.5,29664.0,4,4,0.945,0,0.0,0
155505,2022-05-23 19:11:45,29664.0,29664.0,29650.0,29650.5,5,21,6.936,-16,0.0,0
155506,2022-05-23 19:11:46,29650.5,29650.5,29650.0,29650.0,1,4,0.1379999999999999,-3,0.0,0
155507,2022-05-23 19:11:47,29643.0,29643.0,29633.0,29633.0,0,25,2.28,-25,0.0,0
155508,2022-05-23 19:11:48,29633.0,29633.0,29633.0,29633.0,0,1,0.011,-1,0.0,0
155509,2022-05-23 19:11:49,29633.0,29633.0,29633.0,29633.0,0,3,0.0349999999999999,-3,0.0,0
155510,2022-05-23 19:11:50,29633.0,29633.5,29633.0,29633.5,1,1,0.025,0,0.0,0
155511,2022-05-23 19:11:51,29633.0,29633.5,29633.0,29633.0,5,4,0.294,1,0.0,0
155512,2022-05-23 19:11:52,29633.0,29633.5,29633.0,29633.0,5,5,0.311,0,0.0,0
155513,2022-05-23 19:11:53,29633.0,29633.5,29633.0,29633.0,2,5,0.6499999999999999,-3,0.0,0
155514,2022-05-23 19:11:54,29633.0,29633.0,29632.0,29632.0,0,23,5.611,-23,0.0,0
155515,2022-05-23 19:11:55,29631.5,29631.5,29626.0,29626.5,3,15,2.024,-12,0.0,0
155516,2022-05-23 19:11:56,29626.0,29626.0,29625.0,29625.0,6,6,1.217,0,0.0,0
155517,2022-05-23 19:11:57,29625.0,29625.5,29621.0,29621.5,7,6,3.599,1,0.0,0
155518,2022-05-23 19:11:58,29621.0,29621.5,29621.0,29621.0,2,4,0.204,-2,0.0,0
155519,2022-05-23 19:11:59,29621.0,29621.5,29621.0,29621.0,5,12,3.792,-7,0.0,0
155520,2022-05-23 19:12:00,29621.0,29621.5,29621.0,29621.5,4,1,0.173,3,0.0,0
155521,2022-05-23 19:12:01,29621.5,29621.5,29621.0,29621.0,4,7,3.511,-3,0.0,0
155522,2022-05-23 19:12:02,29621.0,29621.5,29621.0,29621.5,2,7,1.776,-5,0.0,0
155523,2022-05-23 19:12:03,29621.0,29621.5,29621.0,29621.5,3,1,0.0699999999999999,2,0.0,0
155524,2022-05-23 19:12:04,29621.5,29627.0,29621.0,29626.5,7,4,3.302,3,0.0,0
155525,2022-05-23 19:12:05,29627.0,29632.0,29627.0,29631.5,14,4,1.737,10,0.0,0
155526,2022-05-23 19:12:06,29632.0,29632.0,29631.5,29631.5,6,6,1.671,0,0.0,0
155527,2022-05-23 19:12:07,29632.0,29632.0,29631.5,29632.0,4,1,1.093,3,0.0,0
155528,2022-05-23 19:12:08,29631.5,29631.5,29627.0,29627.5,2,7,1.332,-5,0.0,0
155529,2022-05-23 19:12:09,29627.5,29627.5,29621.0,29621.0,6,10,0.876,-4,0.0,0
155530,2022-05-23 19:12:10,29620.0,29620.5,29617.0,29617.0,5,18,2.011,-13,0.0,0
155531,2022-05-23 19:12:11,29617.0,29617.0,29617.0,29617.0,0,5,0.608,-5,0.0,0
155532,2022-05-23 19:12:12,29617.0,29617.0,29606.0,29607.0,3,36,4.123,-33,0.0,0
155533,2022-05-23 19:12:13,29606.5,29606.5,29606.0,29606.0,3,5,1.023,-2,0.0,0
155534,2022-05-23 19:12:14,29606.5,29609.0,29606.5,29609.0,12,0,2.3000000000000003,12,0.0,0
155535,2022-05-23 19:12:15,29608.5,29609.0,29608.5,29608.5,1,6,0.476,-5,0.0,0
155536,2022-05-23 19:12:16,29608.5,29611.0,29608.5,29611.0,13,2,4.685,11,0.0,0
